authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
16369,6784,"Barrett, L.",1,"Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82071 USA.",univ wyoming,dept zool & physiol,82071,laramie,wy,usa,NA,GNP-2816-2022,0000-0001-6072-3479,WOS:000455323900020,5862,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16370,16370,"Benson-Amram, Sarah",3,"Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82071 USA.",univ wyoming,dept zool & physiol,82071,laramie,wy,usa,NA,NA,NA,WOS:000455323900020,5862,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16371,16371,"Stanton, Lauren A.",2,"Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82071 USA.",univ wyoming,dept zool & physiol,82071,laramie,wy,usa,NA,NA,NA,WOS:000455323900020,5862,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16372,16372,"Lorenzi, Maria Cristina",3,"Univ Torino, Dept Life Sci & Syst Biol, Turin, Italy.",univ torino,dept life sci & syst biol,NA,turin,NA,italy,NA,JKJ-2040-2023,0000-0002-7364-729X,WOS:000452589500010,5863,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16373,16372,"Lorenzi, Maria Cristina",3,"Univ Torino, Dept Life Sci & Syst Biol, Turin, Italy.",univ torino,dept life sci & syst biol,NA,turin,NA,italy,NA,D-5193-2013,0000-0002-7364-729X,WOS:000452589500010,5863,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16374,16374,"Picchi, Laura",2,"Univ Paris 13, LEEC, Villetaneuse, France.",univ paris 13,leec,NA,villetaneuse,NA,france,NA,NA,0000-0001-6886-7354,WOS:000452589500010,5863,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16375,16375,"Santi, Massimiliano",1,"Univ Torino, Dept Life Sci & Syst Biol, Turin, Italy.",univ torino,dept life sci & syst biol,NA,turin,NA,italy,NA,NA,NA,WOS:000452589500010,5863,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16376,16376,"Adams, Dara B.",1,"Ohio State Univ, Dept Anthropol, Columbus, OH 43210 USA.",ohio state univ,dept anthropol,43210,columbus,oh,usa,NA,NA,NA,WOS:000449696600015,5864,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16377,12012,"Kitchen, DM",2,"Ohio State Univ, Dept Anthropol, Columbus, OH 43210 USA.",ohio state univ,dept anthropol,43210,columbus,oh,usa,NA,NA,NA,WOS:000449696600015,5864,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16378,7717,"Range, Friederike",3,"Univ Vet Med Vienna, Konrad Lorenz Inst Ethol, Wolf Sci Ctr, Domesticat Lab, Vienna, Austria.",univ vet med vienna,konrad lorenz inst ethol,NA,vienna,NA,austria,NA,NA,0000-0003-3127-5536,WOS:000449696600006,5865,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16379,3009,"Townsend, Simon W.",2,"Univ Zurich, Dept Comparat Linguist, Zurich, Switzerland.",univ zurich,dept comparat linguist,NA,zurich,NA,switzerland,NA,NA,NA,WOS:000449696600006,5865,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16380,16285,"Watson, Stuart K.",1,"Univ Zurich, Dept Comparat Linguist, Zurich, Switzerland.",univ zurich,dept comparat linguist,NA,zurich,NA,switzerland,NA,K-6887-2018,0000-0003-1150-6288,WOS:000449696600006,5865,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16381,15741,"Dornhaus, Anna",2,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ 85721 USA.",univ arizona,dept ecol & evolutionary biol,85721,tucson,az,usa,NA,NA,NA,WOS:000446232300015,5866,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16382,13205,"Kikuchi, David W.",1,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ 85721 USA.",univ arizona,dept ecol & evolutionary biol,85721,tucson,az,usa,NA,NA,0000-0002-7379-2788,WOS:000446232300015,5866,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16383,16383,"Davis, Victoria A.",1,"Univ Oxford, Dept Zool, New Radcliffe House,Woodstock Rd, Oxford OX2 6GG, England.",univ oxford,dept zool,ox26gg,oxford,NA,england,NA,NA,0000-0002-9529-961X,WOS:000441515500004,5867,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16384,5298,"De Perera, TB",3,"Univ Oxford, Dept Zool, New Radcliffe House,Woodstock Rd, Oxford OX2 6GG, England.",univ oxford,dept zool,ox26gg,oxford,NA,england,NA,NA,NA,WOS:000441515500004,5867,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16385,34289,"Holbrook, Robert I.",2,"Univ Oxford, Dept Zool, New Radcliffe House,Woodstock Rd, Oxford OX2 6GG, England.",univ oxford,dept zool,ox26gg,oxford,NA,england,NA,J-9811-2016,NA,WOS:000441515500004,5867,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16386,16386,"Rudin, Fabian S.",1,"Univ Western Australia, Sch Biol Sci, Ctr Evolutionary Biol, Crawley, WA, Australia.",univ western australia,sch biol sci,NA,crawley,NA,australia,NA,B-5877-2015,0000-0003-4539-3074,WOS:000429442200016,5868,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16387,1710,"Simmons, LW",3,"Univ Western Australia, Sch Biol Sci, Ctr Evolutionary Biol, Crawley, WA, Australia.",univ western australia,sch biol sci,NA,crawley,NA,australia,NA,B-1815-2011,0000-0003-0562-1474,WOS:000429442200016,5868,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16388,13713,"Tomkins, JL",2,"Univ Western Australia, Sch Biol Sci, Ctr Evolutionary Biol, Crawley, WA, Australia.",univ western australia,sch biol sci,NA,crawley,NA,australia,NA,A-8091-2011,0000-0003-1259-7898,WOS:000429442200016,5868,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16389,22133,"Mand, Raivo",3,"Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, Vanemuise 46, EE-51014 Tartu, Estonia.",univ tartu,inst ecol & earth sci,51014,tartu,NA,estonia,NA,NA,NA,WOS:000425465300008,5869,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16390,1254,"Moller, Anders Pape",2,"Univ Saclay, Univ Paris Sud, Ecol Syst Evolut, AgroParisTech,CNRS, Paris, France.",univ saclay,univ paris sud,NA,paris,NA,france,NA,O-6665-2016,NA,WOS:000425465300008,5869,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16391,16391,"Tatte, Kunter",1,"Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, Vanemuise 46, EE-51014 Tartu, Estonia.",univ tartu,inst ecol & earth sci,51014,tartu,NA,estonia,NA,AGV-6780-2022,NA,WOS:000425465300008,5869,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16392,16392,"Bem, Tiaza",1,"Polish Acad Sci, Nalecz Inst Biocybernet & Biomed Engn, Warsaw, Poland.",polish acad sci,nalecz inst biocybernet & biomed engn,NA,warsaw,NA,poland,NA,N-1841-2016,NA,WOS:000419600500010,5870,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16393,16393,"Bontempi, Bruno",3,"Univ Bordeaux, Inst Malad Neurodegenerat, UMR 5293, Bordeaux, France.",univ bordeaux,inst malad neurodegenerat,5293,bordeaux,NA,france,NA,NA,NA,WOS:000419600500010,5870,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16394,16394,"Jura, Bartosz",2,"Polish Acad Sci, Nalecz Inst Biocybernet & Biomed Engn, Warsaw, Poland.",polish acad sci,nalecz inst biocybernet & biomed engn,NA,warsaw,NA,poland,NA,NA,0000-0002-5759-0430,WOS:000419600500010,5870,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16395,16395,"Meyrand, Pierre",4,"Univ Bordeaux, Inst Malad Neurodegenerat, UMR 5293, Bordeaux, France.",univ bordeaux,inst malad neurodegenerat,5293,bordeaux,NA,france,NA,NA,NA,WOS:000419600500010,5870,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16396,16396,"McDougall, Petra L.",1,"Univ Calgary, Dept Biol Sci, 2500 Univ Dr NW, Calgary, AB T2N 1N4, Canada.",univ calgary,dept biol sci,t2n1n4,calgary,NA,canada,NA,NA,0000-0003-2934-7895,WOS:000419600500019,5871,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16397,1705,"Ruckstuhl, KE",2,"Univ Calgary, Dept Biol Sci, 2500 Univ Dr NW, Calgary, AB T2N 1N4, Canada.",univ calgary,dept biol sci,t2n1n4,calgary,NA,canada,NA,B-4469-2013,0000-0002-2949-242X,WOS:000419600500019,5871,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16398,16398,"Golden, Rebekah E.",3,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ USA.",univ arizona,dept ecol & evolutionary biol,NA,tucson,az,usa,NA,NA,NA,WOS:000419600500024,5872,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16399,16399,"Mauerman, Kevin B.",2,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ USA.",univ arizona,dept ecol & evolutionary biol,NA,tucson,az,usa,NA,NA,NA,WOS:000419600500024,5872,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16400,18467,"Papaj, DR",4,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ USA.",univ arizona,dept ecol & evolutionary biol,NA,tucson,az,usa,NA,NA,NA,WOS:000419600500024,5872,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16401,16401,"Russell, Avery L.",1,"Univ Arizona, Grad Interdisciplinary Program Entomol & Insect S, Tucson, AZ USA.",univ arizona,grad interdisciplinary program entomol & insect s,NA,tucson,az,usa,NA,NA,0000-0001-8036-2711,WOS:000419600500024,5872,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16402,57,"Blumstein, Daniel T.",2,"Rocky Mt Biol Labs, Crested Butte, CO USA.",rocky mt biol labs,NA,NA,crested butte,co,usa,NA,B-6199-2012,0000-0001-5793-9244,WOS:000417983100010,5873,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16403,16403,"Mady, Rachael P.",1,"Towson Univ, Dept Biol Sci, Towson, MD USA.",towson univ,dept biol sci,NA,towson,md,usa,NA,NA,0000-0002-2882-2669,WOS:000417983100010,5873,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16404,7011,"Clutton-Brock, Tim H.",3,"Kuruman River Reserve, Kalahari Meerkat Project, Northern Cape, South Africa.",kuruman river reserve,kalahari meerkat project,NA,northern cape,NA,south africa,NA,NA,NA,WOS:000412445700009,5874,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16405,16405,"Gall, Gabriella E. C.",1,"Univ Zurich, Dept Evolutionary Biol & Environm Studies, Winterthurerstr 190, CH-8057 Zurich, Switzerland.",univ zurich,dept evolutionary biol & environm studies,8057,zurich,NA,switzerland,NA,NA,NA,WOS:000412445700009,5874,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16406,20973,"Manser, Marta",4,"Univ Zurich, Dept Evolutionary Biol & Environm Studies, Winterthurerstr 190, CH-8057 Zurich, Switzerland.",univ zurich,dept evolutionary biol & environm studies,8057,zurich,NA,switzerland,NA,NA,NA,WOS:000412445700009,5874,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16407,25385,"Strandburg-Peshkin, Ariana",2,"Kuruman River Reserve, Kalahari Meerkat Project, Northern Cape, South Africa.",kuruman river reserve,kalahari meerkat project,NA,northern cape,NA,south africa,NA,NA,NA,WOS:000412445700009,5874,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16408,2072,"Derryberry, Elizabeth P.",2,"Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.",tulane univ,dept ecol & evolutionary biol,70118,new orleans,la,usa,NA,C-2396-2011,0000-0002-8248-9748,WOS:000412445700021,5875,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16409,2074,"Phillips, Jennifer N.",1,"Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.",tulane univ,dept ecol & evolutionary biol,70118,new orleans,la,usa,NA,NA,0000-0002-0014-2995,WOS:000412445700021,5875,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16410,14210,"Chiver, Ioana",1,"Univ Calif Los Angeles, Dept Integrat Biol & Physiol, Los Angeles, CA USA.",univ calif los angeles,dept integrat biol & physiol,NA,los angeles,ca,usa,NA,NA,NA,WOS:000410035100015,5876,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16411,3066,"Schlinger, Barney A.",2,"Univ Calif Los Angeles, Dept Integrat Biol & Physiol, Los Angeles, CA USA.",univ calif los angeles,dept integrat biol & physiol,NA,los angeles,ca,usa,NA,NA,NA,WOS:000410035100015,5876,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16412,16412,"Banszegi, Oxana",1,"Univ Nacl Autonoma Mexico, Inst Invest Biomed, AP 70228, Mexico City 04510, DF, Mexico.",univ nacl autonoma mexico,inst invest biomed,04510,mexico city,NA,mexico,NA,ABF-7208-2020,0000-0002-1704-3539,WOS:000406939400024,5877,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16413,15347,"HUDSON, R",4,"Univ Nacl Autonoma Mexico, Inst Invest Biomed, AP 70228, Mexico City 04510, DF, Mexico.",univ nacl autonoma mexico,inst invest biomed,04510,mexico city,NA,mexico,NA,NA,0000-0002-5526-9555,WOS:000406939400024,5877,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16414,16414,"Szenczi, Peter",2,"Univ Autonoma Tlaxcala, Ctr Tlaxcala Biol Conducta, Tlaxcala, Mexico.",univ autonoma tlaxcala,ctr tlaxcala biol conducta,NA,tlaxcala,NA,mexico,NA,C-7233-2015,0000-0002-8495-1633,WOS:000406939400024,5877,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16415,57300,"Urrutia, Andrea",3,"Univ Nacl Autonoma Mexico, Inst Invest Biomed, AP 70228, Mexico City 04510, DF, Mexico.",univ nacl autonoma mexico,inst invest biomed,04510,mexico city,NA,mexico,NA,NA,NA,WOS:000406939400024,5877,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16416,1338,"Mendelson, Tamra C.",2,"Univ Maryland Baltimore Cty, Dept Biol Sci, 1000 Hilltop Circle, Baltimore, MD 21250 USA.",univ maryland baltimore cty,dept biol sci,21250,baltimore,md,usa,NA,GSN-8151-2022,NA,WOS:000406939400001,5878,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16417,8790,"Roberts, Natalie S.",1,"Univ Maryland Baltimore Cty, Dept Biol Sci, 1000 Hilltop Circle, Baltimore, MD 21250 USA.",univ maryland baltimore cty,dept biol sci,21250,baltimore,md,usa,NA,LKO-1238-2024,NA,WOS:000406939400001,5878,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16418,36008,"Liebig, Juergen",2,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.",arizona state univ,sch life sci,NA,tempe,az,usa,NA,NA,NA,WOS:000404576700005,5879,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16419,16419,"Penick, Clint A.",1,"North Carolina Museum Nat Hist, Raleigh, NC USA.",north carolina museum nat hist,NA,NA,raleigh,nc,usa,NA,NA,0000-0002-5368-507X,WOS:000404576700005,5879,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16420,16420,"Kuhnhardt, M.",2,"Univ Hamburg, Inst Zool, Bioctr Grindel, Martin Luther King Pl 3, D-20146 Hamburg, Germany.",univ hamburg,inst zool,20146,hamburg,NA,germany,NA,NA,NA,WOS:000404576700014,5880,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16421,16421,"Scherer, U.",1,"Univ Hamburg, Inst Zool, Bioctr Grindel, Martin Luther King Pl 3, D-20146 Hamburg, Germany.",univ hamburg,inst zool,20146,hamburg,NA,germany,NA,AAC-8286-2020,0000-0003-1086-8527,WOS:000404576700014,5880,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16422,13080,"Schuett, Wiebke",3,"Univ Hamburg, Inst Zool, Bioctr Grindel, Martin Luther King Pl 3, D-20146 Hamburg, Germany.",univ hamburg,inst zool,20146,hamburg,NA,germany,NA,NA,0000-0002-4149-6095,WOS:000404576700014,5880,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16423,16423,"Hiura, Tsutom",7,"Hokkaido Univ, Tomakomai Expt Forest, Tomakomai, Japan.",hokkaido univ,tomakomai expt forest,NA,tomakomai,NA,japan,NA,S-7395-2017,0000-0002-6735-1935,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16424,16424,"Hyodo, Fujio",4,"Okayama Univ, Res Core Interdisciplinary Sci, Okayama, Japan.",okayama univ,res core interdisciplinary sci,NA,okayama,okayama,japan,NA,NA,NA,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16425,16425,"Niwa, Shigeru",2,"Japan Wildlife Res Ctr, Monitoring Sites Project 1000, Network Ctr Forest & Grassland Survey, Tomakomai, Japan.",japan wildlife res ctr,monitoring sites project 1000,NA,tomakomai,NA,japan,NA,NA,NA,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16426,16426,"Ohta, Tamihisa",5,"Res Inst Humanity & Nat, Kyoto, Japan.",res inst humanity & nat,NA,NA,kyoto,kyoto,japan,NA,NA,NA,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16427,16427,"Oishi, Yoshitaka",6,"Fukui Prefectural Univ, Fukui, Japan.",fukui prefectural univ,NA,NA,fukui,fukui,japan,NA,IRZ-2516-2023,NA,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16428,16428,"Osada, Noriyuki",3,"Hokkaido Univ, Tomakomai Expt Forest, Tomakomai, Japan.",hokkaido univ,tomakomai expt forest,NA,tomakomai,NA,japan,NA,NA,NA,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16429,16429,"Saeki, Ikuyo",1,"Univ Tsukuba, Grad Sch Comprehens Human Sci, 1-1-1 Tennodai, Tsukuba, Ibaraki 3058571, Japan.",univ tsukuba,grad sch comprehens human sci,3058571,tsukuba,ibaraki,japan,NA,NA,0000-0003-3252-6819,WOS:000402702900007,5881,J,2017,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16430,48228,"Gabel, Eileen",1,"Humboldt Univ, Dept Biol, Behav Physiol Grp, Invalidenstr 43, D-10115 Berlin, Germany.",humboldt univ,dept biol,10115,berlin,NA,germany,NA,NA,NA,WOS:000388582600024,5882,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16431,22211,"Hennig, R. Matthias",4,"Humboldt Univ, Dept Biol, Behav Physiol Grp, Invalidenstr 43, D-10115 Berlin, Germany.",humboldt univ,dept biol,10115,berlin,NA,germany,NA,NA,NA,WOS:000388582600024,5882,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16432,16432,"Mariot, Lars",3,"Humboldt Univ, Dept Biol, Behav Physiol Grp, Invalidenstr 43, D-10115 Berlin, Germany.",humboldt univ,dept biol,10115,berlin,NA,germany,NA,NA,NA,WOS:000388582600024,5882,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16433,16433,"Vural, Pinar",2,"Humboldt Univ, Dept Biol, Behav Physiol Grp, Invalidenstr 43, D-10115 Berlin, Germany.",humboldt univ,dept biol,10115,berlin,NA,germany,NA,NA,NA,WOS:000388582600024,5882,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16434,32977,"CHENEY, DL",2,"Univ Penn, Dept Biol, Philadelphia, PA 19104 USA.",univ penn,dept biol,19104,philadelphia,pa,usa,NA,NA,NA,WOS:000388582600015,5883,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16435,12961,"Clay, Zanna",3,"Univ Birmingham, Dept Psychol, Birmingham, W Midlands, England.",univ birmingham,dept psychol,NA,birmingham,NA,england,NA,NA,NA,WOS:000388582600015,5883,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16436,16436,"Hohmann, G",4,"Max Planck Inst Evolutionary Anthropol, Leipzig, Germany.",max planck inst evolutionary anthropol,NA,NA,leipzig,NA,germany,NA,NA,NA,WOS:000388582600015,5883,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16437,16437,"Schamberg, Isaac",1,"Univ Penn, Dept Psychol, 3815 Walnut St, Philadelphia, PA 19104 USA.",univ penn,dept psychol,19104,philadelphia,pa,usa,NA,NA,0000-0001-5997-1432,WOS:000388582600015,5883,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16438,4357,"SEYFARTH, RM",5,"Univ Penn, Dept Psychol, 3815 Walnut St, Philadelphia, PA 19104 USA.",univ penn,dept psychol,19104,philadelphia,pa,usa,NA,AAX-9474-2020,NA,WOS:000388582600015,5883,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16439,2363,"Kaminski, Juliane",3,"Univ Portsmouth, Dept Psychol, Ctr Comparat & Evolutionary Psychol, Portsmouth, Hants, England.",univ portsmouth,dept psychol,NA,portsmouth,NA,england,NA,NA,0000-0002-3437-3484,WOS:000388582600021,5884,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16440,13340,"Micheletta, Jerome",2,"Univ Portsmouth, Dept Psychol, Ctr Comparat & Evolutionary Psychol, Portsmouth, Hants, England.",univ portsmouth,dept psychol,NA,portsmouth,NA,england,NA,E-4699-2014,0000-0002-4480-6781,WOS:000388582600021,5884,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16441,7956,"Waller, Bridget M.",4,"Univ Portsmouth, Dept Psychol, Ctr Comparat & Evolutionary Psychol, Portsmouth, Hants, England.",univ portsmouth,dept psychol,NA,portsmouth,NA,england,NA,NA,0000-0001-6303-7458,WOS:000388582600021,5884,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16442,16442,"Whitehouse, Jamie",1,"Univ Portsmouth, Dept Psychol, Ctr Comparat & Evolutionary Psychol, Portsmouth, Hants, England.",univ portsmouth,dept psychol,NA,portsmouth,NA,england,NA,NA,0000-0003-2607-5492,WOS:000388582600021,5884,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16443,6702,"Lubanga, U. K.",1,"La Trobe Univ, Dept Ecol Environm & Evolut, Melbourne, Vic 3086, Australia.",la trobe univ,dept ecol environm & evolut,3086,melbourne,NA,australia,NA,JQX-3057-2023,NA,WOS:000385375900019,5885,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16444,6703,"Peters, R. A.",2,"La Trobe Univ, Dept Ecol Environm & Evolut, Melbourne, Vic 3086, Australia.",la trobe univ,dept ecol environm & evolut,3086,melbourne,NA,australia,NA,U-1616-2019,0000-0002-5825-3591,WOS:000385375900019,5885,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16445,6703,"Peters, R. A.",2,"La Trobe Univ, Dept Ecol Environm & Evolut, Melbourne, Vic 3086, Australia.",la trobe univ,dept ecol environm & evolut,3086,melbourne,NA,australia,NA,C-5051-2008,0000-0002-5825-3591,WOS:000385375900019,5885,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16446,6705,"Steinbauer, M. J.",3,"La Trobe Univ, Dept Ecol Environm & Evolut, Melbourne, Vic 3086, Australia.",la trobe univ,dept ecol environm & evolut,3086,melbourne,NA,australia,NA,A-8612-2011,0000-0002-0345-2905,WOS:000385375900019,5885,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16447,16447,"Dijkstra, Cor",2,"Univ Groningen, Groningen Inst Life Sci GELIFES, Behav Biol, Nijenborgh 7, NL-9747 AG Groningen, Netherlands.",univ groningen,groningen inst life sci gelifes,9747,groningen,NA,netherlands,NA,D-5876-2011,0000-0002-7042-8083,WOS:000379238600017,5886,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16448,12865,"Groothuis, TGG",3,"Univ Groningen, Groningen Inst Life Sci GELIFES, Behav Biol, Nijenborgh 7, NL-9747 AG Groningen, Netherlands.",univ groningen,groningen inst life sci gelifes,9747,groningen,NA,netherlands,NA,NA,NA,WOS:000379238600017,5886,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16449,16449,"Hsu, Bin-Yan",1,"Univ Groningen, Groningen Inst Life Sci GELIFES, Behav Biol, Nijenborgh 7, NL-9747 AG Groningen, Netherlands.",univ groningen,groningen inst life sci gelifes,9747,groningen,NA,netherlands,NA,AAF-6513-2019,0000-0002-3799-0509,WOS:000379238600017,5886,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16450,16450,"Bieber, Claudia",6,"Univ Vet Med, Res Inst Wildlife Ecol, Dept Integrat Biol & Evolut, Savoyenstr 1, A-1160 Vienna, Austria.",univ vet med,res inst wildlife ecol,1160,vienna,NA,austria,NA,NA,0000-0001-8919-3117,WOS:000375654900021,5887,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16451,16451,"Brandstaetter, Constanze",2,"Univ Vet Med, Res Inst Wildlife Ecol, Dept Integrat Biol & Evolut, Savoyenstr 1, A-1160 Vienna, Austria.",univ vet med,res inst wildlife ecol,1160,vienna,NA,austria,NA,NA,NA,WOS:000375654900021,5887,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16452,16452,"Gerritsmann, Hanno",5,"Univ Vet Med, Res Inst Wildlife Ecol, Dept Integrat Biol & Evolut, Savoyenstr 1, A-1160 Vienna, Austria.",univ vet med,res inst wildlife ecol,1160,vienna,NA,austria,NA,NA,NA,WOS:000375654900021,5887,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
16453,16453,"Macheiner, Marie",3,"Univ Vet Med, Res Inst Wildlife Ecol, Dept Integrat Biol & Evolut, Savoyenstr 1, A-1160 Vienna, Austria.",univ vet med,res inst wildlife ecol,1160,vienna,NA,austria,NA,NA,NA,WOS:000375654900021,5887,J,2016,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
